gsId,name,type,gradeRange,enrollment,parentRating,gsRating,district,districtId,districtNCESId,ncesId,address,city,state,lat,lon,phone
159,Sunset Elementary School,public,K-5,773,5,9,Livermore Valley Joint Unified School District,10,0622110,062211002635,"1671 Frankfurt Way, 
Livermore, CA  94550",Livermore,CA,37.66261,-121.77335,(925) 606-5230
160,Mountain House Elementary School,public,K-8,19,3,4,Mountain House Elementary School District,11,0626130,062613003910,"3950 Mountain House Road, 
Byron, CA  94514",Byron,CA,37.787243,-121.57729,(209) 835-2283
161,Alvarado Elementary School,public,K-5,839,3,6,New Haven Unified School District,12,0626910,062691004065,"31100 Fredi Street, 
Union City, CA  94587",Union City,CA,37.595623,-122.07693,(510) 471-1039
162,Alvarado Middle School,public,6-8,1400,4,6,New Haven Unified School District,12,0626910,062691004066,"31604 Alvarado Boulevard, 
Union City, CA  94587",Union City,CA,37.591747,-122.08036,(510) 489-0700
165,Cesar Chavez Middle School,public,6-8,1284,4,3,New Haven Unified School District,12,0626910,062691004073,"2801 Hop Ranch Road, 
Union City, CA  94587",Union City,CA,37.59019,-122.04735,(510) 471-1700
168,Hillview Crest Elementary School,public,K-5,604,3,3,New Haven Unified School District,12,0626910,062691004071,"31410 Wheelon Avenue, 
Hayward, CA  94544",Hayward,CA,37.61436,-122.03627,(510) 471-5720
169,Tom Kitayama Elementary School,public,K-5,876,5,6,New Haven Unified School District,12,0626910,062691007480,"1959 Sunsprite Drive, 
Union City, CA  94587",Union City,CA,37.601467,-122.04979,(510) 475-3982
170,James Logan high school,public,9-12,3900,4,7,New Haven Unified School District,12,0626910,062691004072,"1800 H Street, 
Union City, CA  94587",Union City,CA,37.592495,-122.02604,(510) 471-2520
171,Pioneer Elementary School,public,K-5,838,4,5,New Haven Unified School District,12,0626910,062691007795,"32737 Bel Aire Street, 
Union City, CA  94587",Union City,CA,37.572075,-122.07167,(510) 487-4530
172,Searles Elementary School,public,K-5,699,4,3,New Haven Unified School District,12,0626910,062691004074,"33629 15th Street, 
Union City, CA  94587",Union City,CA,37.59606,-122.02717,(510) 471-2772
173,Bridgepoint High (Continuation) School,public,9-12,76,5,2,Newark Unified School District,13,0627060,062706004080,"35753 Cedar Boulevard, 
Newark, CA  94560",Newark,CA,37.550556,-122.03779,(510) 818-3200
174,Birch Grove Primary,public,K-6,400,4,6,Newark Unified School District,13,0627060,062706004079,"6071 Smith Avenue, 
Newark, CA  94560",Newark,CA,37.529247,-122.01508,(510) 818-3100
175,James A. Graham Elementary School,public,K-6,404,3,3,Newark Unified School District,13,0627060,062706004081,"36270 Cherry Street, 
Newark, CA  94560",Newark,CA,37.538506,-122.04239,(510) 818-3300
176,John F. Kennedy Elementary School,public,K-6,348,4,6,Newark Unified School District,13,0627060,062706004082,"35430 Blackburn Drive, 
Newark, CA  94560",Newark,CA,37.55167,-122.04247,(510) 818-3400
177,Lincoln Elementary School,public,K-6,404,4,8,Newark Unified School District,13,0627060,062706004083,"36111 Bettencourt Street, 
Newark, CA  94560",Newark,CA,37.53589,-122.05195,(510) 818-3500
178,Birch Grove Intermediate,public,3-6,475,3,6,Newark Unified School District,13,0627060,062706004086,"37490 Birch Street, 
Newark, CA  94560",Newark,CA,37.533966,-122.02246,(510) 818-3600
179,E. L. Musick Elementary School,public,K-6,299,3,4,Newark Unified School District,13,0627060,062706004087,"5735 Musick Avenue, 
Newark, CA  94560",Newark,CA,37.542294,-122.03169,(510) 818-4000
180,Newark Memorial High School,public,9-12,1767,3,6,Newark Unified School District,13,0627060,062706004085,"39375 Cedar Boulevard, 
Newark, CA  94560",Newark,CA,37.522095,-122.00175,(510) 818-4300
181,Newark Junior High School,public,7-8,935,4,4,Newark Unified School District,13,0627060,062706007796,"6201 Lafayette Avenue, 
Newark, CA  94560",Newark,CA,37.54298,-122.03685,(510) 818-3000
182,August Schilling Elementary School,public,K-6,465,4,3,Newark Unified School District,13,0627060,062706004090,"36901 Spruce Street, 
Newark, CA  94560",Newark,CA,37.52826,-122.04613,(510) 818-3800
183,H. A. Snow Elementary School,public,K-6,377,4,4,Newark Unified School District,13,0627060,062706004092,"6580 Mirabeau Drive, 
Newark, CA  94560",Newark,CA,37.542892,-122.05046,(510) 818-3900
184,Allendale Elementary School,public,K-5,374,3,1,Oakland Unified School District,14,0628050,062805004238,"3670 Penniman Avenue, 
Oakland, CA  94619",Oakland,CA,37.788643,-122.20516,(510) 535-2812
185,American Indian Public Charter School,charter,6-8,131,4,9,Oakland Unified School District,14,0628050,062805005673,"171 12th Street, 
Oakland, CA  94607",Oakland,CA,37.800095,-122.26547,(510) 893-8701
186,Bella Vista Elementary School,public,K-5,462,4,5,Oakland Unified School District,14,0628050,062805004241,"1025 East 28th Street, 
Oakland, CA  94610",Oakland,CA,37.800354,-122.23708,(510) 436-4900
187,Edna Brewer Middle School,public,6-8,817,4,6,Oakland Unified School District,14,0628050,062805004299,"3748 13th Avenue, 
Oakland, CA  94610",Oakland,CA,37.803856,-122.22954,(510) 531-6600
188,Brookfield Elementary School,public,K-5,362,3,1,Oakland Unified School District,14,0628050,062805004243,"401 Jones Avenue, 
Oakland, CA  94603",Oakland,CA,37.73471,-122.189,(510) 639-3310
191,Burckhalter Elementary School,public,K-5,269,5,4,Oakland Unified School District,14,0628050,062805004245,"3994 Burckhalter Avenue, 
Oakland, CA  94605",Oakland,CA,37.775578,-122.16679,(510) 729-7700
194,Chabot Elementary School,public,K-5,567,5,9,Oakland Unified School District,14,0628050,062805004239,"6686 Chabot Road, 
Oakland, CA  94618",Oakland,CA,37.850662,-122.24293,(510) 654-4884
195,Claremont Middle School,public,6-8,448,4,6,Oakland Unified School District,14,0628050,062805004250,"5750 College Avenue, 
Oakland, CA  94618",Oakland,CA,37.845753,-122.25184,(510) 654-7337
196,Cleveland Elementary School,public,K-5,408,5,7,Oakland Unified School District,14,0628050,062805004251,"745 Cleveland Street, 
Oakland, CA  94606",Oakland,CA,37.80437,-122.24405,(510) 874-3600
199,Crocker Highlands Elementary School,public,K-5,450,4,10,Oakland Unified School District,14,0628050,062805004253,"525 Midcrest Road, 
Oakland, CA  94610",Oakland,CA,37.811363,-122.22738,(510) 451-5900
200,Dewey Academy,public,9-12,201,5,8,Oakland Unified School District,14,0628050,062805004255,"1111 2nd Avenue, 
Oakland, CA  94606",Oakland,CA,37.796703,-122.25817,(510) 874-3660
202,Emerson Elementary School,public,K-5,314,4,1,Oakland Unified School District,14,0628050,062805004260,"4803 Lawton Avenue, 
Oakland, CA  94609",Oakland,CA,37.83463,-122.2573,(510) 654-7373
203,Rudsdale Continuation School,public,9-12,158,4,1,Oakland Unified School District,14,0628050,062805007326,"8251 Fontaine Street, 
Oakland, CA  94605",Oakland,CA,37.76625,-122.15439,(510) 729-4303
205,Franklin Elementary School,public,K-5,750,5,4,Oakland Unified School District,14,0628050,062805004261,"915 Foothill Boulevard, 
Oakland, CA  94606",Oakland,CA,37.793793,-122.24829,(510) 874-3354
207,Frick Middle School,public,6-8,204,4,1,Oakland Unified School District,14,0628050,062805004263,"2845 64th Avenue, 
Oakland, CA  94605",Oakland,CA,37.771515,-122.18349,(510) 729-7736
208,Fruitvale Elementary School,public,K-5,374,4,1,Oakland Unified School District,14,0628050,062805004264,"3200 Boston Avenue, 
Oakland, CA  94602",Oakland,CA,37.796227,-122.21407,(510) 535-2840
209,Garfield Elementary School,public,K-5,606,4,2,Oakland Unified School District,14,0628050,062805004265,"1640 22nd Avenue, 
Oakland, CA  94606",Oakland,CA,37.786682,-122.23578,(510) 535-2857
210,Glenview Elementary School,public,K-5,452,5,6,Oakland Unified School District,14,0628050,062805004266,"4215 La Cresta Avenue, 
Oakland, CA  94602",Oakland,CA,37.805477,-122.21877,(510) 531-6677
212,Grass Valley Elementary School,public,K-5,274,4,2,Oakland Unified School District,14,0628050,062805004269,"4720 Dunkirk Avenue, 
Oakland, CA  94605",Oakland,CA,37.75301,-122.12585,(510) 636-4653
213,Bret Harte Middle School,public,6-9,550,4,2,Oakland Unified School District,14,0628050,062805004242,"3700 Coolidge Avenue, 
Oakland, CA  94602",Oakland,CA,37.80058,-122.20652,(510) 531-6400
216,New Highland Academy,public,K-5,358,5,1,Oakland Unified School District,14,0628050,062805004274,"8521 A Street, 
Oakland, CA  94621",Oakland,CA,37.752094,-122.17864,(510) 729-7723
217,Hillcrest Elementary School,public,K-8,366,4,9,Oakland Unified School District,14,0628050,062805004275,"30 Marguerite Drive, 
Oakland, CA  94618",Oakland,CA,37.840443,-122.23287,(510) 879-1270
218,Hoover Elementary School,public,K-5,293,3,1,Oakland Unified School District,14,0628050,062805004276,"890 Brockhurst Street, 
Oakland, CA  94608",Oakland,CA,37.82295,-122.27445,(510) 879-1700
219,Howard Elementary School,public,K-5,220,4,2,Oakland Unified School District,14,0628050,062805004249,"8755 Fontaine Street, 
Oakland, CA  94605",Oakland,CA,37.76215,-122.15135,(510) 639-3244
221,Kaiser Elementary School,public,K-5,265,5,7,Oakland Unified School District,14,0628050,062805004273,"25 South Hill Court, 
Oakland, CA  94618",Oakland,CA,37.853077,-122.23181,(510) 549-4900
222,"Martin Luther King, Jr. Elementary School",public,PK-3,307,4,2,Oakland Unified School District,14,0628050,062805004297,"960 Tenth Street, 
Oakland, CA  94607",Oakland,CA,37.80568,-122.28298,(510) 874-3381
224,La Escuelita Elementary School,public,K-8,359,5,2,Oakland Unified School District,14,0628050,062805004284,"1100 Third Avenue, 
Oakland, CA  94606",Oakland,CA,37.796005,-122.25727,(510) 874-7762
225,Lafayette Elementary School,public,2-5,214,3,1,Oakland Unified School District,14,0628050,062805004285,"991 14th Street, 
Oakland, CA  94607",Oakland,CA,37.80839,-122.28272,(510) 874-7774
228,Laurel Elementary School,public,K-5,559,5,2,Oakland Unified School District,14,0628050,062805004287,"3750 Brown Avenue, 
Oakland, CA  94619",Oakland,CA,37.79307,-122.19664,(510) 531-6868
230,Lincoln Elementary School,public,K-5,608,4,7,Oakland Unified School District,14,0628050,062805004289,"225 11th Street, 
Oakland, CA  94607",Oakland,CA,37.80011,-122.26715,(510) 874-3372
234,Madison Park Academy 6-12,public,6-12,691,4,3,Oakland Unified School District,14,0628050,062805004278,"400 Capistrano Drive, 
Oakland, CA  94603",Oakland,CA,37.727776,-122.17918,(510) 636-2701
235,Horace Mann Elementary School,public,K-5,404,3,1,Oakland Unified School District,14,0628050,062805004277,"5222 Ygnacio Avenue, 
Oakland, CA  94601",Oakland,CA,37.77355,-122.20245,(510) 879-1360
236,Manzanita Community,public,K-5,395,3,1,Oakland Unified School District,14,0628050,062805004294,"2409 East 27th Street, 
Oakland, CA  94601",Oakland,CA,37.792206,-122.2239,(510) 535-2822
237,Markham Elementary School,public,K-5,400,3,1,Oakland Unified School District,14,0628050,062805004296,"7220 Krause Avenue, 
Oakland, CA  94605",Oakland,CA,37.765297,-122.17887,(510) 639-3202
241,Bridges Academy,public,K-5,440,4,1,Oakland Unified School District,14,0628050,062805004301,"1325 53rd Avenue, 
Oakland, CA  94601",Oakland,CA,37.76776,-122.2065,(510) 535-3876
242,Joaquin Miller Elementary School,public,K-5,425,4,7,Oakland Unified School District,14,0628050,062805004280,"5525 Ascot Drive, 
Oakland, CA  94611",Oakland,CA,37.818546,-122.20177,(510) 531-6688
243,Montclair Elementary School,public,K-5,615,5,9,Oakland Unified School District,14,0628050,062805004302,"1757 Mountain Boulevard, 
Oakland, CA  94611",Oakland,CA,37.831093,-122.21281,(510) 339-6100
244,Montera Middle School,public,6-8,827,3,4,Oakland Unified School District,14,0628050,062805004303,"5555 Ascot Drive, 
Oakland, CA  94611",Oakland,CA,37.818787,-122.2016,(510) 531-6070
245,Carl B. Munck Elementary School,public,K-5,242,4,2,Oakland Unified School District,14,0628050,062805004246,"11900 Campus Drive, 
Oakland, CA  94619",Oakland,CA,37.794754,-122.17382,(510) 531-4900
246,Oakland Charter Academy,charter,6-8,160,4,5,Oakland Unified School District,14,0628050,062805002893,"4215 Foothill Boulevard, 
Oakland, CA  94601",Oakland,CA,37.77513,-122.213,(510) 532-6751
247,Oakland High School,public,9-12,1583,3,3,Oakland Unified School District,14,0628050,062805004304,"1023 Macarthur Boulevard, 
Oakland, CA  94610",Oakland,CA,37.80529,-122.23652,(510) 874-3676
248,Oakland Technical High School,public,9-12,2016,4,8,Oakland Unified School District,14,0628050,062805004305,"4351 Broadway, 
Oakland, CA  94611",Oakland,CA,37.831726,-122.25413,(510) 450-5400
249,Parker Elementary School,public,K-8,309,4,2,Oakland Unified School District,14,0628050,062805004306,"7929 Ney Avenue, 
Oakland, CA  94605",Oakland,CA,37.76564,-122.16559,(510) 879-1440
250,Peralta Elementary School,public,K-5,320,5,8,Oakland Unified School District,14,0628050,062805004307,"460 63rd Street, 
Oakland, CA  94609",Oakland,CA,37.848965,-122.25881,(510) 654-7365
251,Piedmont Avenue Elementary School,public,K-5,372,4,2,Oakland Unified School District,14,0628050,062805004308,"4314 Piedmont Avenue, 
Oakland, CA  94611",Oakland,CA,37.82907,-122.24879,(510) 654-7377
252,Preparatory Literary Academy Of Cultural Excellence,public,K-5,200,2,1,Oakland Unified School District,14,0628050,062805004309,"920 Campbell Street, 
Oakland, CA  94607",Oakland,CA,37.80847,-122.29806,(510) 874-3333
253,Redwood Heights Elementary School,public,K-5,359,5,5,Oakland Unified School District,14,0628050,062805004310,"4401 39th Avenue, 
Oakland, CA  94619",Oakland,CA,37.797077,-122.18626,(510) 531-6644
254,Roosevelt Middle School,public,6-8,550,3,3,Oakland Unified School District,14,0628050,062805004312,"1926 19th Avenue, 
Oakland, CA  94606",Oakland,CA,37.789692,-122.23793,(510) 535-2877
256,Sequoia Elementary School,public,K-5,427,5,6,Oakland Unified School District,14,0628050,062805004314,"3730 Lincoln Avenue, 
Oakland, CA  94602",Oakland,CA,37.802315,-122.21141,(510) 531-6696
259,Skyline High School,public,9-12,1845,4,4,Oakland Unified School District,14,0628050,062805004315,"12250 Skyline Boulevard, 
Oakland, CA  94619",Oakland,CA,37.797497,-122.1636,(510) 482-7109
260,Madison Park Academy Tk-5,public,K-5,278,4,2,Oakland Unified School District,14,0628050,062805004316,"470 El Paseo Drive, 
Oakland, CA  94603",Oakland,CA,37.728043,-122.17749,(510) 636-7919
261,Esperanza Elementary School,public,K-5,352,5,3,Oakland Unified School District,14,0628050,062805004317,"10315 E Street, 
Oakland, CA  94603",Oakland,CA,37.7375,-122.17355,(510) 639-3367
262,Street Academy (Alternative),public,9-12,113,5,6,Oakland Unified School District,14,0628050,062805007804,"417 29th Street, 
Oakland, CA  94609",Oakland,CA,37.81784,-122.26548,(510) 874-3630
264,Thornhill Elementary School,public,K-5,394,4,9,Oakland Unified School District,14,0628050,062805004318,"5880 Thornhill Drive, 
Oakland, CA  94611",Oakland,CA,37.836185,-122.21152,(510) 339-6800
269,Westlake Middle School,public,6-8,455,4,1,Oakland Unified School District,14,0628050,062805004323,"2629 Harrison Street, 
Oakland, CA  94612",Oakland,CA,37.81459,-122.25991,(510) 879-2130
272,Beach Elementary School,public,K-5,335,4,9,Piedmont City Unified School District,15,0630330,063033004729,"100 Lake Avenue, 
Piedmont, CA  94611",Piedmont,CA,37.82381,-122.24614,(510) 594-2666
273,Havens Elementary School,public,K-5,497,5,9,Piedmont City Unified School District,15,0630330,063033004730,"323 Highland Avenue, 
Piedmont, CA  94611",Piedmont,CA,37.82571,-122.23263,(510) 594-2699
274,Millennium High Alternative School,public,9-12,70,4,7,Piedmont City Unified School District,15,0630330,063033007819,"760 Magnolia Avenue, 
Piedmont, CA  94611",Piedmont,CA,37.822803,-122.23393,(510) 594-2703
275,Piedmont High School,public,9-12,800,4,10,Piedmont City Unified School District,15,0630330,063033004731,"800 Magnolia Avenue, 
Piedmont, CA  94611",Piedmont,CA,37.823673,-122.2329,(510) 594-2626
276,Piedmont Middle School,public,6-8,681,4,10,Piedmont City Unified School District,15,0630330,063033004732,"740 Magnolia Avenue, 
Piedmont, CA  94611",Piedmont,CA,37.82313,-122.23354,(510) 594-2668
277,Wildwood Elementary School,public,K-5,312,4,9,Piedmont City Unified School District,15,0630330,063033004733,"301 Wildwood Ave, 
Piedmont, CA  94611",Piedmont,CA,37.819702,-122.23495,(510) 594-2780
278,Alisal Elementary School,public,K-5,628,4,7,Pleasanton Unified School District,16,0600020,060002009285,"1454 Santa Rita Road, 
Pleasanton, CA  94566",Pleasanton,CA,37.672367,-121.87207,(925) 426-4200
279,Amador Valley High School,public,9-12,2628,4,9,Pleasanton Unified School District,16,0600020,060002009282,"1155 Santa Rita Road, 
Pleasanton, CA  94566",Pleasanton,CA,37.668297,-121.87327,(925) 461-6100
280,Donlon Elementary School,public,K-5,825,4,10,Pleasanton Unified School District,16,0600020,060002009283,"4150 Dorman Road, 
Pleasanton, CA  94588",Pleasanton,CA,37.684113,-121.90908,(925) 426-4220
281,Fairlands Elementary School,public,K-5,785,5,8,Pleasanton Unified School District,16,0600020,060002009286,"4151 West Las Positas Boulevard, 
Pleasanton, CA  94588",Pleasanton,CA,37.6926,-121.87433,(925) 426-4210
282,Foothill High School,public,9-12,2085,4,9,Pleasanton Unified School District,16,0600020,060002009279,"4375 Foothill Road, 
Pleasanton, CA  94588",Pleasanton,CA,37.671577,-121.91994,(925) 461-6600
283,Harvest Park Middle School,public,6-8,1192,5,9,Pleasanton Unified School District,16,0600020,060002009289,"4900 Valley Avenue, 
Pleasanton, CA  94566",Pleasanton,CA,37.675556,-121.88268,(925) 426-4444
284,Lydiksen Elementary School,public,K-5,690,5,9,Pleasanton Unified School District,16,0600020,060002009284,"7700 Highland Oaks Drive, 
Pleasanton, CA  94588",Pleasanton,CA,37.68099,-121.9216,(925) 426-4420
